Date,Close
4/23/2019 16:00:00,24.23
4/24/2019 16:00:00,23.24
4/25/2019 16:00:00,22.9
4/26/2019 16:00:00,23.15
4/29/2019 16:00:00,23.3
4/30/2019 16:00:00,23.37
5/1/2019 16:00:00,23.24
5/2/2019 16:00:00,23.11
5/3/2019 16:00:00,23.17
5/6/2019 16:00:00,23.09
5/7/2019 16:00:00,23.04
5/8/2019 16:00:00,22.87
5/9/2019 16:00:00,22.93
5/10/2019 16:00:00,23.11
5/13/2019 16:00:00,23
5/14/2019 16:00:00,23.46
5/15/2019 16:00:00,23.58
5/16/2019 16:00:00,23.86
5/17/2019 16:00:00,24
5/20/2019 16:00:00,24.29
5/21/2019 16:00:00,24.46
5/22/2019 16:00:00,24.36
5/23/2019 16:00:00,24.26
5/24/2019 16:00:00,24.35
5/28/2019 16:00:00,24.1
5/29/2019 16:00:00,24.08
5/30/2019 16:00:00,24.04
5/31/2019 16:00:00,23.08
6/3/2019 16:00:00,23.46
6/4/2019 16:00:00,23.76
6/5/2019 16:00:00,23.91
6/6/2019 16:00:00,24.23
6/7/2019 16:00:00,24.52
6/10/2019 16:00:00,24.1
6/11/2019 16:00:00,24.23
6/12/2019 16:00:00,24.29
6/13/2019 16:00:00,24.37
6/14/2019 16:00:00,24.41
6/17/2019 16:00:00,24.38
6/18/2019 16:00:00,24.48
6/19/2019 16:00:00,24.46
6/20/2019 16:00:00,24.56
6/21/2019 16:00:00,24.49
6/24/2019 16:00:00,24.59
6/25/2019 16:00:00,24.57
6/26/2019 16:00:00,24.55
6/27/2019 16:00:00,24.89
6/28/2019 16:00:00,25.29
7/1/2019 16:00:00,25.23
7/2/2019 16:00:00,25.54
7/3/2019 13:00:00,25.64
7/5/2019 16:00:00,25.89
7/8/2019 16:00:00,25.85
7/9/2019 16:00:00,25.31
7/10/2019 16:00:00,25.48
7/11/2019 16:00:00,25.25
7/12/2019 16:00:00,25.4
7/15/2019 16:00:00,25.44
7/16/2019 16:00:00,25.34
7/17/2019 16:00:00,25.1
7/18/2019 16:00:00,24.97
7/19/2019 16:00:00,24.75
7/22/2019 16:00:00,24.25
7/23/2019 16:00:00,24.22
7/24/2019 16:00:00,25.09
7/25/2019 16:00:00,25.52
7/26/2019 16:00:00,25.77
7/29/2019 16:00:00,25.92
7/30/2019 16:00:00,25.8
7/31/2019 16:00:00,25.7
8/1/2019 16:00:00,25.75
8/2/2019 16:00:00,25.79
8/5/2019 16:00:00,25.27
8/6/2019 16:00:00,25.63
8/7/2019 16:00:00,25.7
8/8/2019 16:00:00,26.07
8/9/2019 16:00:00,26.07
8/12/2019 16:00:00,26.02
8/13/2019 16:00:00,26.31
8/14/2019 16:00:00,25.73
8/15/2019 16:00:00,25.92
8/16/2019 16:00:00,26.39
8/19/2019 16:00:00,26.7
8/20/2019 16:00:00,26.4
8/21/2019 16:00:00,26.53
8/22/2019 16:00:00,26.71
8/23/2019 16:00:00,26.28
8/26/2019 16:00:00,26.36
8/27/2019 16:00:00,26.2
8/28/2019 16:00:00,26.38
8/29/2019 16:00:00,26.53
8/30/2019 16:00:00,26.61
9/3/2019 16:00:00,26.7
9/4/2019 16:00:00,26.96
9/5/2019 16:00:00,27.09
9/6/2019 16:00:00,27.36
9/9/2019 16:00:00,27.77
9/10/2019 16:00:00,28.36
9/11/2019 16:00:00,29.24
9/12/2019 16:00:00,28.97
9/13/2019 16:00:00,28.61
9/16/2019 16:00:00,28.16
9/17/2019 16:00:00,28.04
9/18/2019 16:00:00,27.74
9/19/2019 16:00:00,28.04
9/20/2019 16:00:00,28.61
9/23/2019 16:00:00,28.38
9/24/2019 16:00:00,28.21
9/25/2019 16:00:00,28.21
9/26/2019 16:00:00,28.21
9/27/2019 16:00:00,28.25
9/30/2019 16:00:00,28.56
10/1/2019 16:00:00,28.23
10/2/2019 16:00:00,27.98
10/3/2019 16:00:00,28.07
10/4/2019 16:00:00,28.31
10/7/2019 16:00:00,28.42
10/8/2019 16:00:00,28.29
10/9/2019 16:00:00,27.96
10/10/2019 16:00:00,28.24
10/11/2019 16:00:00,28.36
10/14/2019 16:00:00,28.28
10/15/2019 16:00:00,28.6
10/16/2019 16:00:00,28.52
10/17/2019 16:00:00,28.53
10/18/2019 16:00:00,29.03
10/21/2019 16:00:00,28.85
10/22/2019 16:00:00,28.81
10/23/2019 16:00:00,28.48
10/24/2019 16:00:00,27.79
10/25/2019 16:00:00,27.86
10/28/2019 16:00:00,29.05
10/29/2019 16:00:00,28.72
10/30/2019 16:00:00,28.83
10/31/2019 16:00:00,29.05
11/1/2019 16:00:00,29.4
11/4/2019 16:00:00,29.35
11/5/2019 16:00:00,29.56
11/6/2019 16:00:00,29.62
11/7/2019 16:00:00,29.75
11/8/2019 16:00:00,29.72
11/11/2019 16:00:00,29.71
11/12/2019 16:00:00,29.56
11/13/2019 16:00:00,29.55
11/14/2019 16:00:00,29.4
11/15/2019 16:00:00,29.81
11/18/2019 16:00:00,29.91
11/19/2019 16:00:00,28.68
11/20/2019 16:00:00,28.06
11/21/2019 16:00:00,28.38
11/22/2019 16:00:00,28.49
11/25/2019 16:00:00,28.12
11/26/2019 16:00:00,28.23
11/27/2019 16:00:00,28.42
11/29/2019 13:00:00,28.21
12/2/2019 16:00:00,28.17
12/3/2019 16:00:00,28.34
12/4/2019 16:00:00,28.75
12/5/2019 16:00:00,28.82
12/6/2019 16:00:00,28.83
12/9/2019 16:00:00,28.71
12/10/2019 16:00:00,28.72
12/11/2019 16:00:00,28.81
12/12/2019 16:00:00,28.94
12/13/2019 16:00:00,28.87
12/16/2019 16:00:00,29.12
12/17/2019 16:00:00,29.06
12/18/2019 16:00:00,29.24
12/19/2019 16:00:00,29.38
12/20/2019 16:00:00,29.55
12/23/2019 16:00:00,29.49
12/24/2019 13:00:00,29.4
12/26/2019 16:00:00,29.55
12/27/2019 16:00:00,29.61
12/30/2019 16:00:00,29.46
12/31/2019 16:00:00,29.49
